UNIPROT	KEGGID	ID	SYMBOL	GENE_DESCRIPTION
Q8WV07	hsa:220064	220064	ORAOV1	 oral cancer overexpressed 1
Q8WV16	hsa:26094	26094	DCAF4	 DDB1 and CUL4 associated factor 4
Q8WV22	hsa:197370	197370	NSMCE1	" NSE1 homolog, SMC5-SMC6 complex component"
Q8WV41	hsa:257364	257364	SNX33	 sorting nexin 33
Q8WV74	hsa:254552	254552	NUDT8	 nudix hydrolase 8
Q8WV92	hsa:129531	129531	MITD1	 microtubule interacting and trafficking domain containing 1
Q8WV99	hsa:130617	130617	ZFAND2B	 zinc finger AN1-type containing 2B
Q8WVB6	hsa:63922	63922	CHTF18	 chromosome transmission fidelity factor 18
Q8WVC0	hsa:123169	123169	LEO1	" LEO1 homolog, Paf1/RNA polymerase II complex component"
Q8WVC6	hsa:79877	79877	DCAKD	 dephospho-CoA kinase domain containing
Q8WVF1	hsa:127700	127700	OSCP1	 organic solute carrier partner 1
Q8WVI0	hsa:440957	440957	SMIM4	 small integral membrane protein 4
Q8WVJ2	hsa:134492	134492	NUDCD2	 NudC domain containing 2
Q8WVK2	hsa:11017	11017	SNRNP27	 small nuclear ribonucleoprotein U4/U6.U5 subunit 27
Q8WVK7	hsa:348235	348235	SKA2	 spindle and kinetochore associated complex subunit 2
Q8WVL7	hsa:54851	54851	ANKRD49	 ankyrin repeat domain 49
Q8WVM0	hsa:51106	51106	TFB1M	" transcription factor B1, mitochondrial"
Q8WVM7	hsa:10274	10274	STAG1	 stromal antigen 1
Q8WVM8	hsa:23256	23256	SCFD1	 sec1 family domain containing 1
Q8WVN8	hsa:92912	92912	UBE2Q2	 ubiquitin conjugating enzyme E2 Q2
Q8WVQ1	hsa:124583	124583	CANT1	 calcium activated nucleotidase 1
Q8WVR3	hsa:55262	55262	C7orf43	 chromosome 7 open reading frame 43
Q8WVT3	hsa:51112	51112	TRAPPC12	 trafficking protein particle complex 12
Q8WVV9	hsa:92906	92906	HNRNPLL	 heterogeneous nuclear ribonucleoprotein L like
Q8WVX9	hsa:84188	84188	FAR1	 fatty acyl-CoA reductase 1
Q8WVY7	hsa:134510	134510	UBLCP1	 ubiquitin like domain containing CTD phosphatase 1
Q8WW01	hsa:116461	116461	TSEN15	 tRNA splicing endonuclease subunit 15
Q8WW12	hsa:57092	57092	PCNP	 PEST proteolytic signal containing nuclear protein
Q8WW22	hsa:55466	55466	DNAJA4	 DnaJ heat shock protein family (Hsp40) member A4
Q8WW33	hsa:121355	121355	GTSF1	 gametocyte specific factor 1
Q8WW59	hsa:283377	283377	SPRYD4	 SPRY domain containing 4
Q8WWA1	hsa:55287	55287	TMEM40	 transmembrane protein 40
Q8WWC4	hsa:79568	79568	MAIP1	 matrix AAA peptidase interacting protein 1
Q8WWH5	hsa:142940	142940	TRUB1	 TruB pseudouridine synthase family member 1
Q8WWI1	hsa:4008	4008	LMO7	 LIM domain 7
Q8WWI5	hsa:23446	23446	SLC44A1	 solute carrier family 44 member 1
Q8WWK9	hsa:26586	26586	CKAP2	 cytoskeleton associated protein 2
Q8WWM7	hsa:11273	11273	ATXN2L	 ataxin 2 like
Q8WWN8	hsa:64411	64411	ARAP3	" ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3"
Q8WWQ0	hsa:55023	55023	PHIP	 pleckstrin homology domain interacting protein
Q8WWV3	hsa:84816	84816	RTN4IP1	 reticulon 4 interacting protein 1
Q8WWW0	hsa:83593	83593	RASSF5	 Ras association domain family member 5
Q8WWX9	hsa:140606	140606	SELENOM	 selenoprotein M
Q8WWY3	hsa:26121	26121	PRPF31	 pre-mRNA processing factor 31
Q8WX92	hsa:25920	25920	NELFB	 negative elongation factor complex member B
Q8WX93	hsa:23022	23022	PALLD	" palladin, cytoskeletal associated protein"
Q8WXA3	hsa:55680	55680	RUFY2	 RUN and FYVE domain containing 2
Q8WXA9	hsa:140890	140890	SREK1	 splicing regulatory glutamic acid and lysine rich protein 1
Q8WXB1	hsa:151194	151194	METTL21A	 methyltransferase like 21A
Q8WXD5	hsa:79833	79833	GEMIN6	 gem nuclear organelle associated protein 6
Q8WXE0	hsa:57513	57513	CASKIN2	 CASK interacting protein 2
Q8WXE1	hsa:84126	84126	ATRIP	 ATR interacting protein
Q8WXE9	hsa:85439	85439	STON2	 stonin 2
Q8WXF1	hsa:55269	55269	PSPC1	 paraspeckle component 1
Q8WXF7	hsa:51062	51062	ATL1	 atlastin GTPase 1
Q8WXG6	hsa:8567	8567	MADD	 MAP kinase activating death domain
Q8WXH0	hsa:23224	23224	SYNE2	 spectrin repeat containing nuclear envelope protein 2
Q8WXI9	hsa:57459	57459	GATAD2B	 GATA zinc finger domain containing 2B
Q8WXW3	hsa:10464	10464	PIBF1	 progesterone immunomodulatory binding factor 1
Q8WXX0	hsa:56171	56171	DNAH7	 dynein axonemal heavy chain 7
Q8WXX5	hsa:23234	23234	DNAJC9	 DnaJ heat shock protein family (Hsp40) member C9
Q8WY22	hsa:140707	140707	BRI3BP	 BRI3 binding protein
Q8WY36	hsa:56987	56987	BBX	" BBX, HMG-box containing"
Q8WYA0	hsa:28981	28981	IFT81	 intraflagellar transport 81
Q8WYA1	hsa:56938	56938	ARNTL2	 aryl hydrocarbon receptor nuclear translocator like 2
Q8WYA6	hsa:56259	56259	CTNNBL1	 catenin beta like 1
Q8WYH8	hsa:84289	84289	ING5	 inhibitor of growth family member 5
Q8WYJ6	hsa:1731	1731	Sep-01	 septin 1
Q8WYK2	hsa:122953	122953	JDP2	 Jun dimerization protein 2
Q8WYP5	hsa:25909	25909	AHCTF1	 AT-hook containing transcription factor 1
Q8WYQ5	hsa:54487	54487	DGCR8	" DGCR8, microprocessor complex subunit"
Q8WZ42	hsa:7273	7273	TTN	 titin
Q8WZ64	hsa:116984	116984	ARAP2	" ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
Q8WZ73	hsa:117584	117584	RFFL	 ring finger and FYVE like domain containing E3 ubiquitin protein ligase
Q8WZ82	hsa:124641	124641	OVCA2	" OVCA2, serine hydrolase domain containing"
Q8WZA0	hsa:84328	84328	LZIC	 leucine zipper and CTNNBIP1 domain containing
Q8WZA9	hsa:126298	126298	IRGQ	 immunity related GTPase Q
Q92466	hsa:1643	1643	DDB2	 damage specific DNA binding protein 2
Q92485	hsa:27293	27293	SMPDL3B	 sphingomyelin phosphodiesterase acid like 3B
Q92499	hsa:1653	1653	DDX1	 DEAD-box helicase 1
Q92503	hsa:6397	6397	SEC14L1	 SEC14 like lipid binding 1
Q92504	hsa:7922	7922	SLC39A7	 solute carrier family 39 member 7
Q92508	hsa:9780	9780	PIEZO1	 piezo type mechanosensitive ion channel component 1
Q92520	hsa:10447	10447	FAM3C	 family with sequence similarity 3 member C
Q92522	hsa:8971	8971	H1FX	 H1 histone family member X
Q92526	hsa:10693	10693	CCT6B	 chaperonin containing TCP1 subunit 6B
Q92530	hsa:9491	9491	PSMF1	 proteasome inhibitor subunit 1
Q92536	hsa:9057	9057	SLC7A6	 solute carrier family 7 member 6
Q92538	hsa:8729	8729	GBF1	 golgi brefeldin A resistant guanine nucleotide exchange factor 1
Q92539	hsa:9663	9663	LPIN2	 lipin 2
Q92540	hsa:9887	9887	SMG7	" SMG7, nonsense mediated mRNA decay factor"
Q92541	hsa:23168	23168	RTF1	" RTF1 homolog, Paf1/RNA polymerase II complex component"
Q92542	hsa:23385	23385	NCSTN	 nicastrin
Q92544	hsa:9777	9777	TM9SF4	 transmembrane 9 superfamily member 4
Q92545	hsa:23505	23505	TMEM131	 transmembrane protein 131
Q92546	hsa:9827	9827	RGP1	" RGP1 homolog, RAB6A GEF complex partner 1"
Q92547	hsa:11073	11073	TOPBP1	 topoisomerase (DNA) II binding protein 1
Q92551	hsa:9807	9807	IP6K1	 inositol hexakisphosphate kinase 1
Q92552	hsa:23107	23107	MRPS27	 mitochondrial ribosomal protein S27
Q92558	hsa:8936	8936	WASF1	 WAS protein family member 1
Q92560	hsa:8314	8314	BAP1	 BRCA1 associated protein 1
Q92563	hsa:9806	9806	SPOCK2	" SPARC/osteonectin, cwcv and kazal like domains proteoglycan 2"
Q92572	hsa:1176	1176	AP3S1	 adaptor related protein complex 3 sigma 1 subunit
Q92574	hsa:7248	7248	TSC1	 TSC complex subunit 1
Q92575	hsa:23190	23190	UBXN4	 UBX domain protein 4
Q92576	hsa:23469	23469	PHF3	 PHD finger protein 3
Q92581	hsa:10479	10479	SLC9A6	 solute carrier family 9 member A6
Q92597	hsa:10397	10397	NDRG1	 N-myc downstream regulated 1
Q92598	hsa:10808	10808	HSPH1	 heat shock protein family H (Hsp110) member 1
Q92599	hsa:23176	23176	Sep-08	 septin 8
Q92600	hsa:9125	9125	CNOT9	 CCR4-NOT transcription complex subunit 9
Q92604	hsa:9926	9926	LPGAT1	 lysophosphatidylglycerol acyltransferase 1
Q92608	hsa:1794	1794	DOCK2	 dedicator of cytokinesis 2
Q92609	hsa:9779	9779	TBC1D5	 TBC1 domain family member 5
Q92610	hsa:9640	9640	ZNF592	 zinc finger protein 592
Q92611	hsa:9695	9695	EDEM1	 ER degradation enhancing alpha-mannosidase like protein 1
Q92614	hsa:399687	399687	MYO18A	 myosin XVIIIA
Q92615	hsa:23185	23185	LARP4B	 La ribonucleoprotein domain family member 4B
Q92616	hsa:10985	10985	GCN1	" GCN1, eIF2 alpha kinase activator homolog"
Q92618	hsa:9658	9658	ZNF516	 zinc finger protein 516
Q92619	hsa:23526	23526	ARHGAP45	 Rho GTPase activating protein 45
Q92620	hsa:9785	9785	DHX38	 DEAH-box helicase 38
Q92621	hsa:23165	23165	NUP205	 nucleoporin 205
Q92623	hsa:23508	23508	TTC9	 tetratricopeptide repeat domain 9
Q92624	hsa:10513	10513	APPBP2	 amyloid beta precursor protein binding protein 2
Q92625	hsa:23294	23294	ANKS1A	 ankyrin repeat and sterile alpha motif domain containing 1A
Q92626	hsa:7837	7837	PXDN	 peroxidasin
Q92628	hsa:9778	9778	KIAA0232	
Q92636	hsa:8439	8439	NSMAF	 neutral sphingomyelinase activation associated factor
Q92643	hsa:10026	10026	PIGK	 phosphatidylinositol glycan anchor biosynthesis class K
Q92665	hsa:10240	10240	MRPS31	 mitochondrial ribosomal protein S31
Q92667	hsa:8165	8165	AKAP1	 A-kinase anchoring protein 1
Q92674	hsa:2491	2491	CENPI	 centromere protein I
Q92685	hsa:10195	10195	ALG3	" ALG3, alpha-1,3- mannosyltransferase"
Q92688	hsa:10541	10541	ANP32B	 acidic nuclear phosphoprotein 32 family member B
Q92692	hsa:5819	5819	NECTIN2	 nectin cell adhesion molecule 2
Q92696	hsa:5875	5875	RABGGTA	 Rab geranylgeranyltransferase alpha subunit
Q92733	hsa:5546	5546	PRCC	 papillary renal cell carcinoma (translocation-associated)
Q92734	hsa:10342	10342	TFG	 TRK-fused gene
Q92738	hsa:9712	9712	USP6NL	 USP6 N-terminal like
Q92747	hsa:10552	10552	ARPC1A	 actin related protein 2/3 complex subunit 1A
Q92759	hsa:2968	2968	GTF2H4	 general transcription factor IIH subunit 4
Q92769	hsa:3066	3066	HDAC2	 histone deacetylase 2
Q92783	hsa:8027	8027	STAM	 signal transducing adaptor molecule
Q92785	hsa:5977	5977	DPF2	 double PHD fingers 2
Q92791	hsa:10609	10609	P3H4	 prolyl 3-hydroxylase family member 4 (non-enzymatic)
Q92793	hsa:1387	1387	CREBBP	 CREB binding protein
Q92794	hsa:7994	7994	KAT6A	 lysine acetyltransferase 6A
Q92797	hsa:8189	8189	SYMPK	 symplekin
Q92800	hsa:2145	2145	EZH1	 enhancer of zeste 1 polycomb repressive complex 2 subunit
Q92804	hsa:8148	8148	TAF15	 TATA-box binding protein associated factor 15
Q92805	hsa:2800	2800	GOLGA1	 golgin A1
Q92817	hsa:2125	2125	EVPL	 envoplakin
Q92820	hsa:8836	8836	GGH	 gamma-glutamyl hydrolase
Q92828	hsa:7464	7464	CORO2A	 coronin 2A
Q92830	hsa:2648	2648	KAT2A	 lysine acetyltransferase 2A
Q92833	hsa:3720	3720	JARID2	 jumonji and AT-rich interaction domain containing 2
Q92834	hsa:6103	6103	RPGR	 retinitis pigmentosa GTPase regulator
Q92835	hsa:3635	3635	INPP5D	 inositol polyphosphate-5-phosphatase D
Q92841	hsa:10521	10521	DDX17	 DEAD-box helicase 17
Q92843	hsa:599	599	BCL2L2	 BCL2 like 2
Q92844	hsa:10010	10010	TANK	 TRAF family member associated NFKB activator
Q92845	hsa:22920	22920	KIFAP3	 kinesin associated protein 3
Q92859	hsa:4756	4756	NEO1	 neogenin 1
Q92870	hsa:323	323	APBB2	 amyloid beta precursor protein binding family B member 2
Q92871	hsa:5372	5372	PMM1	 phosphomannomutase 1
Q92878	hsa:10111	10111	RAD50	 RAD50 double strand break repair protein
Q92879	hsa:10658	10658	CELF1	 CUGBP Elav-like family member 1
Q92882	hsa:26578	26578	OSTF1	 osteoclast stimulating factor 1
Q92888	hsa:9138	9138	ARHGEF1	 Rho guanine nucleotide exchange factor 1
Q92889	hsa:2072	2072	ERCC4	" ERCC excision repair 4, endonuclease catalytic subunit"
Q92890	hsa:7353	7353	UFD1	 ubiquitin recognition factor in ER associated degradation 1
Q92896	hsa:2734	2734	GLG1	 golgi glycoprotein 1
Q92900	hsa:5976	5976	UPF1	" UPF1, RNA helicase and ATPase"
Q92902	hsa:3257	3257	HPS1	" HPS1, biogenesis of lysosomal organelles complex 3 subunit 1"
Q92905	hsa:10987	10987	COPS5	 COP9 signalosome subunit 5
Q92917	hsa:27238	27238	GPKOW	 G-patch domain and KOW motifs
Q92922	hsa:6599	6599	SMARCC1	" SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1"
Q92930	hsa:51762	51762	RAB8B	" RAB8B, member RAS oncogene family"
Q92934	hsa:572	572	BAD	 BCL2 associated agonist of cell death
Q92945	hsa:8570	8570	KHSRP	 KH-type splicing regulatory protein
Q92947	hsa:2639	2639	GCDH	 glutaryl-CoA dehydrogenase
Q92968	hsa:5194	5194	PEX13	 peroxisomal biogenesis factor 13
Q92973	hsa:3842	3842	TNPO1	 transportin 1
Q92974	hsa:9181	9181	ARHGEF2	 Rho/Rac guanine nucleotide exchange factor 2
Q92979	hsa:10436	10436	EMG1	" EMG1, N1-specific pseudouridine methyltransferase"
Q92982	hsa:4814	4814	NINJ1	 ninjurin 1
Q92989	hsa:10978	10978	CLP1	 cleavage and polyadenylation factor I subunit 1
Q92990	hsa:11146	11146	GLMN	" glomulin, FKBP associated protein"
Q92993	hsa:10524	10524	KAT5	 lysine acetyltransferase 5
Q92994	hsa:2972	2972	BRF1	" BRF1, RNA polymerase III transcription initiation factor subunit"
Q92995	hsa:8975	8975	USP13	 ubiquitin specific peptidase 13 (isopeptidase T-3)
Q92997	hsa:1857	1857	DVL3	 dishevelled segment polarity protein 3
Q93008	hsa:8239	8239	USP9X	" ubiquitin specific peptidase 9, X-linked"
Q93009	hsa:7874	7874	USP7	 ubiquitin specific peptidase 7
Q93034	hsa:8065	8065	CUL5	 cullin 5
Q93052	hsa:4026	4026	LPP	 LIM domain containing preferred translocation partner in lipoma
Q93063	hsa:2132	2132	EXT2	 exostosin glycosyltransferase 2
Q93073	hsa:9728	9728	SECISBP2L	 SECIS binding protein 2 like
Q93074	hsa:9968	9968	MED12	 mediator complex subunit 12
Q93077	hsa:8334	8334	HIST1H2AC	 histone cluster 1 H2A family member c
Q93096	hsa:7803	7803	PTP4A1	" protein tyrosine phosphatase type IVA, member 1"
Q93100	hsa:5257	5257	PHKB	 phosphorylase kinase regulatory subunit beta
Q969E2	hsa:113178	113178	SCAMP4	 secretory carrier membrane protein 4
Q969E8	hsa:90121	90121	TSR2	" TSR2, ribosome maturation factor"
Q969F1	hsa:112495	112495	GTF3C6	 general transcription factor IIIC subunit 6
Q969F9	hsa:84343	84343	HPS3	" HPS3, biogenesis of lysosomal organelles complex 2 subunit 1"
Q969G3	hsa:6605	6605	SMARCE1	" SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1"
Q969G6	hsa:55312	55312	RFK	 riboflavin kinase
Q969H6	hsa:51367	51367	POP5	" POP5 homolog, ribonuclease P/MRP subunit"
Q969H8	hsa:56005	56005	MYDGF	 myeloid derived growth factor
Q969J3	hsa:118426	118426	BORCS5	 BLOC-1 related complex subunit 5
Q969M3	hsa:81555	81555	YIPF5	 Yip1 domain family member 5
Q969M7	hsa:140739	140739	UBE2F	 ubiquitin conjugating enzyme E2 F (putative)
Q969N2	hsa:51604	51604	PIGT	 phosphatidylinositol glycan anchor biosynthesis class T
Q969P0	hsa:93185	93185	IGSF8	 immunoglobulin superfamily member 8
Q969Q5	hsa:53917	53917	RAB24	" RAB24, member RAS oncogene family"
Q969Q6	hsa:55012	55012	PPP2R3C	 protein phosphatase 2 regulatory subunit B''gamma
Q969R2	hsa:23762	23762	OSBP2	 oxysterol binding protein 2
Q969R5	hsa:83746	83746	L3MBTL2	" L3MBTL2, polycomb repressive complex 1 subunit"
Q969R8	hsa:55846	55846	ITFG2	 integrin alpha FG-GAP repeat containing 2
Q969S3	hsa:90441	90441	ZNF622	 zinc finger protein 622
Q969S9	hsa:84340	84340	GFM2	 G elongation factor mitochondrial 2
Q969T3	hsa:90203	90203	SNX21	 sorting nexin family member 21
Q969T4	hsa:10477	10477	UBE2E3	 ubiquitin conjugating enzyme E2 E3
Q969T7	hsa:115024	115024	NT5C3B	" 5'-nucleotidase, cytosolic IIIB"
Q969T9	hsa:23558	23558	WBP2	 WW domain binding protein 2
Q969U6	hsa:54461	54461	FBXW5	 F-box and WD repeat domain containing 5
Q969U7	hsa:56984	56984	PSMG2	 proteasome assembly chaperone 2
Q969V3	hsa:56926	56926	NCLN	 nicalin
Q969V5	hsa:79594	79594	MUL1	 mitochondrial E3 ubiquitin protein ligase 1
Q969V6	hsa:57591	57591	MKL1	 megakaryoblastic leukemia (translocation) 1
Q969X1	hsa:64114	64114	TMBIM1	 transmembrane BAX inhibitor motif containing 1
Q969X5	hsa:57222	57222	ERGIC1	 endoplasmic reticulum-golgi intermediate compartment 1
Q969X6	hsa:84916	84916	UTP4	" UTP4, small subunit processome component"
Q969Y0	hsa:91775	91775	NXPE3	 neurexophilin and PC-esterase domain family member 3
Q969Y2	hsa:84705	84705	GTPBP3	 GTP binding protein 3 (mitochondrial)
Q969Z0	hsa:9238	9238	TBRG4	 transforming growth factor beta regulator 4
Q969Z3	hsa:54996	54996	Mar-02	 mitochondrial amidoxime reducing component 2
Q96A19	hsa:92922	92922	CCDC102A	 coiled-coil domain containing 102A
Q96A23	hsa:131034	131034	CPNE4	 copine 4
Q96A26	hsa:26355	26355	FAM162A	 family with sequence similarity 162 member A
Q96A33	hsa:57003	57003	CCDC47	 coiled-coil domain containing 47
Q96A35	hsa:79590	79590	MRPL24	 mitochondrial ribosomal protein L24
Q96A49	hsa:94056	94056	SYAP1	 synapse associated protein 1
Q96A57	hsa:29058	29058	TMEM230	 transmembrane protein 230
Q96A65	hsa:60412	60412	EXOC4	 exocyst complex component 4
Q96A72	hsa:55110	55110	MAGOHB	" mago homolog B, exon junction complex core component"
Q96AA3	hsa:91869	91869	RFT1	 RFT1 homolog
Q96AB3	hsa:79763	79763	ISOC2	 isochorismatase domain containing 2
Q96AC1	hsa:10979	10979	FERMT2	 fermitin family member 2
Q96AD5	hsa:57104	57104	PNPLA2	 patatin like phospholipase domain containing 2
Q96AE4	hsa:8880	8880	FUBP1	 far upstream element binding protein 1
Q96AE7	hsa:55761	55761	TTC17	 tetratricopeptide repeat domain 17
Q96AG4	hsa:55379	55379	LRRC59	 leucine rich repeat containing 59
Q96AJ9	hsa:143187	143187	VTI1A	 vesicle transport through interaction with t-SNAREs 1A
Q96AQ6	hsa:57326	57326	PBXIP1	 PBX homeobox interacting protein 1
Q96AQ8	hsa:63933	63933	MCUR1	 mitochondrial calcium uniporter regulator 1
Q96AT1	hsa:57456	57456	KIAA1143	
Q96AT9	hsa:6120	6120	RPE	 ribulose-5-phosphate-3-epimerase
Q96AV8	hsa:144455	144455	E2F7	 E2F transcription factor 7
Q96AX1	hsa:65082	65082	VPS33A	" VPS33A, CORVET/HOPS core subunit"
Q96AY3	hsa:60681	60681	FKBP10	 FK506 binding protein 10
Q96AY4	hsa:23331	23331	TTC28	 tetratricopeptide repeat domain 28
Q96AZ6	hsa:3669	3669	ISG20	 interferon stimulated exonuclease gene 20
Q96B23	hsa:147339	147339	C18orf25	 chromosome 18 open reading frame 25
Q96B26	hsa:11340	11340	EXOSC8	 exosome component 8
Q96B36	hsa:84335	84335	AKT1S1	 AKT1 substrate 1
Q96B45	hsa:119032	119032	BORCS7	 BLOC-1 related complex subunit 7
Q96B49	hsa:100188893	100188893	TOMM6	 translocase of outer mitochondrial membrane 6
Q96B54	hsa:126299	126299	ZNF428	 zinc finger protein 428
Q96B97	hsa:30011	30011	SH3KBP1	 SH3 domain containing kinase binding protein 1
Q96BD5	hsa:51317	51317	PHF21A	 PHD finger protein 21A
Q96BD8	hsa:220134	220134	SKA1	 spindle and kinetochore associated complex subunit 1
Q96BF6	hsa:138151	138151	NACC2	 NACC family member 2
Q96BH1	hsa:64320	64320	RNF25	 ring finger protein 25
Q96BI3	hsa:51107	51107	APH1A	" aph-1 homolog A, gamma-secretase subunit"
Q96BJ3	hsa:64853	64853	AIDA	" axin interactor, dorsalization associated"
Q96BK5	hsa:54984	54984	PINX1	 PIN2/TERF1 interacting telomerase inhibitor 1
Q96BM9	hsa:127829	127829	ARL8A	 ADP ribosylation factor like GTPase 8A
Q96BN2	hsa:117143	117143	TADA1	 transcriptional adaptor 1
Q96BN8	hsa:90268	90268	OTULIN	 OTU deubiquitinase with linear linkage specificity
Q96BP2	hsa:118487	118487	CHCHD1	 coiled-coil-helix-coiled-coil-helix domain containing 1
Q96BP3	hsa:23398	23398	PPWD1	 peptidylprolyl isomerase domain and WD repeat containing 1
Q96BR1	hsa:23678	23678	SGK3	 serum/glucocorticoid regulated kinase family member 3
Q96BR5	hsa:65260	65260	COA7	 cytochrome c oxidase assembly factor 7 (putative)
Q96BT3	hsa:80152	80152	CENPT	 centromere protein T
Q96BT7	hsa:91801	91801	ALKBH8	" alkB homolog 8, tRNA methyltransferase"
Q96BW1	hsa:139596	139596	UPRT	 uracil phosphoribosyltransferase homolog
Q96BW5	hsa:9317	9317	PTER	 phosphotriesterase related
Q96BW9	hsa:132001	132001	TAMM41	 TAM41 mitochondrial translocator assembly and maintenance homolog
Q96BX8	hsa:126308	126308	MOB3A	 MOB kinase activator 3A
Q96BY6	hsa:55619	55619	DOCK10	 dedicator of cytokinesis 10
Q96BY7	hsa:55102	55102	ATG2B	 autophagy related 2B
Q96BY9	hsa:51669	51669	SARAF	 store-operated calcium entry associated regulatory factor
Q96BZ8	hsa:79165	79165	LENG1	 leukocyte receptor cluster member 1
Q96BZ9	hsa:128637	128637	TBC1D20	 TBC1 domain family member 20
Q96C01	hsa:84908	84908	FAM136A	 family with sequence similarity 136 member A
Q96C19	hsa:79180	79180	EFHD2	 EF-hand domain family member D2
Q96C23	hsa:130589	130589	GALM	 galactose mutarotase
Q96C24	hsa:94121	94121	SYTL4	 synaptotagmin like 4
Q96C36	hsa:29920	29920	PYCR2	 pyrroline-5-carboxylate reductase 2
Q96C57	hsa:64897	64897	C12orf43	 chromosome 12 open reading frame 43
Q96C86	hsa:28960	28960	DCPS	" decapping enzyme, scavenger"
Q96C90	hsa:26472	26472	PPP1R14B	 protein phosphatase 1 regulatory inhibitor subunit 14B
Q96CB8	hsa:57117	57117	INTS12	 integrator complex subunit 12
Q96CB9	hsa:387338	387338	NSUN4	 NOP2/Sun RNA methyltransferase family member 4
Q96CC6	hsa:64285	64285	RHBDF1	 rhomboid 5 homolog 1
Q96CD0	hsa:55336	55336	FBXL8	 F-box and leucine rich repeat protein 8
Q96CD2	hsa:60490	60490	PPCDC	 phosphopantothenoylcysteine decarboxylase
Q96CG3	hsa:92610	92610	TIFA	 TRAF interacting protein with forkhead associated domain
Q96CM3	hsa:84881	84881	RPUSD4	 RNA pseudouridylate synthase domain containing 4
Q96CM8	hsa:80221	80221	ACSF2	 acyl-CoA synthetase family member 2
Q96CN7	hsa:51015	51015	ISOC1	 isochorismatase domain containing 1
Q96CN9	hsa:79571	79571	GCC1	 GRIP and coiled-coil domain containing 1
Q96CP6	hsa:57655	57655	GRAMD1A	 GRAM domain containing 1A
Q96CS2	hsa:115106	115106	HAUS1	 HAUS augmin like complex subunit 1
Q96CS3	hsa:23197	23197	FAF2	 Fas associated factor family member 2
Q96CT7	hsa:115098	115098	CCDC124	 coiled-coil domain containing 124
Q96CU9	hsa:55572	55572	FOXRED1	 FAD dependent oxidoreductase domain containing 1
Q96CV9	hsa:10133	10133	OPTN	 optineurin
Q96CW1	hsa:1173	1173	AP2M1	 adaptor related protein complex 2 mu 1 subunit
Q96CW5	hsa:10426	10426	TUBGCP3	 tubulin gamma complex associated protein 3
Q96CW6	hsa:84138	84138	SLC7A6OS	 solute carrier family 7 member 6 opposite strand
Q96CX2	hsa:115207	115207	KCTD12	 potassium channel tetramerization domain containing 12
Q96D09	hsa:114928	114928	GPRASP2	 G protein-coupled receptor associated sorting protein 2
Q96D15	hsa:57333	57333	RCN3	 reticulocalbin 3
Q96D46	hsa:51068	51068	NMD3	 NMD3 ribosome export adaptor
Q96D53	hsa:79934	79934	COQ8B	 coenzyme Q8B
Q96D70	hsa:91300	91300	R3HDM4	 R3H domain containing 4
Q96D71	hsa:85021	85021	REPS1	 RALBP1 associated Eps domain containing 1
Q96DA0	hsa:124220	124220	ZG16B	 zymogen granule protein 16B
